Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
D24,LED,LED_0402_1005Metric,102.700000,-82.950000,45.000000,top
D24,LED,LED_0402_1005Metric,144.200000,-109.450000,45.000000,top
D25,LED,LED_0402_1005Metric,104.050000,-100.000000,45.000000,top
D25,LED,LED_0402_1005Metric,104.050000,-73.500000,45.000000,top
D25,LED,LED_0402_1005Metric,145.550000,-100.000000,45.000000,top
D25,LED,LED_0402_1005Metric,145.550000,-47.000000,45.000000,top
D25,LED,LED_0402_1005Metric,104.050000,-47.000000,45.000000,top
D25,LED,LED_0402_1005Metric,145.550000,-73.500000,45.000000,top
D26,LED,LED_0402_1005Metric,104.050000,-74.850000,45.000000,top
D26,LED,LED_0402_1005Metric,104.050000,-101.350000,45.000000,top
D26,LED,LED_0402_1005Metric,145.550000,-74.850000,45.000000,top
D26,LED,LED_0402_1005Metric,145.550000,-101.350000,45.000000,top
D26,LED,LED_0402_1005Metric,104.050000,-48.350000,45.000000,top
D26,LED,LED_0402_1005Metric,145.550000,-48.350000,45.000000,top
D27,LED,LED_0402_1005Metric,104.050000,-49.700000,45.000000,top
D27,LED,LED_0402_1005Metric,104.050000,-102.700000,45.000000,top
D27,LED,LED_0402_1005Metric,145.550000,-102.700000,45.000000,top
D27,LED,LED_0402_1005Metric,104.050000,-76.200000,45.000000,top
D27,LED,LED_0402_1005Metric,145.550000,-76.200000,45.000000,top
D27,LED,LED_0402_1005Metric,145.550000,-49.700000,45.000000,top
D28,LED,LED_0402_1005Metric,145.550000,-104.050000,45.000000,top
D28,LED,LED_0402_1005Metric,104.050000,-77.550000,45.000000,top
D28,LED,LED_0402_1005Metric,145.550000,-77.550000,45.000000,top
D28,LED,LED_0402_1005Metric,104.050000,-51.050000,45.000000,top
D28,LED,LED_0402_1005Metric,104.050000,-104.050000,45.000000,top
D28,LED,LED_0402_1005Metric,145.550000,-51.050000,45.000000,top
D29,LED,LED_0402_1005Metric,145.550000,-52.400000,45.000000,top
D29,LED,LED_0402_1005Metric,104.050000,-52.400000,45.000000,top
D29,LED,LED_0402_1005Metric,145.550000,-78.900000,45.000000,top
D29,LED,LED_0402_1005Metric,145.550000,-105.400000,45.000000,top
D29,LED,LED_0402_1005Metric,104.050000,-78.900000,45.000000,top
D29,LED,LED_0402_1005Metric,104.050000,-105.400000,45.000000,top
D30,LED,LED_0402_1005Metric,104.050000,-106.750000,45.000000,top
D30,LED,LED_0402_1005Metric,145.550000,-80.250000,45.000000,top
D30,LED,LED_0402_1005Metric,145.550000,-106.750000,45.000000,top
D30,LED,LED_0402_1005Metric,104.050000,-80.250000,45.000000,top
D30,LED,LED_0402_1005Metric,104.050000,-53.750000,45.000000,top
D30,LED,LED_0402_1005Metric,145.550000,-53.750000,45.000000,top
D31,LED,LED_0402_1005Metric,145.550000,-55.100000,45.000000,top
D31,LED,LED_0402_1005Metric,104.050000,-55.100000,45.000000,top
D31,LED,LED_0402_1005Metric,145.550000,-81.600000,45.000000,top
D31,LED,LED_0402_1005Metric,104.050000,-81.600000,45.000000,top
